rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
333,A=50|t=89,811,2888,908830135,381159457,1.832296922669898,1.2536160010716855
334,A=52|t=65,102,361,912223535,383509392,1.8234296849156753,1.25012548241025
335,A=73|t=80,411,1444,6688247,2819922,1.812860443205488,1.245972870044601
336,A=90|t=73,413,1444,918984343,388209262,1.8058570554677256,1.243205743449391
337,A=106|t=52,207,722,920324375,389149236,1.8023680693878459,1.2418189143855283
338,A=18|t=37,415,1444,921664407,390089210,1.798887500652884,1.240437444060915
339,A=53|t=80,831,2888,922334423,390559197,1.7971503601168264,1.2397487085317689
340,A=65|t=50,835,2888,925014487,392439145,1.7902226395257566,1.237007005789055
341,A=8|t=17,837,2888,926354519,393379119,1.7867712143368273,1.2356440436265406
342,A=8|t=2,105,361,132620209,56398440,1.7816095092210484,1.2335734708362605
343,A=130|t=17,841,2888,928999927,395259067,1.7798930366320267,1.2328799257416856
344,A=13|t=37,843,2888,930316855,396199041,1.7764662059450886,1.2314967767241782
345,A=85|t=40,845,2888,931633783,397139015,1.7730474957176243,1.2301188572382575
346,A=97|t=72,847,2888,12116243,5169857,1.7696368675549723,1.2287461370565422
347,A=113|t=130,851,2888,935567239,399958937,1.7628397052012084,1.2259894544180772
348,A=17|t=52,213,722,936214151,400428924,1.7611454066613326,1.225292384268694
349,A=40|t=106,853,2888,936861063,400898911,1.759453095568881,1.224596612732609
350,A=82|t=65,857,2888,939448711,402778859,1.752703632774671,1.2218264388124327
351,A=64|t=113,859,2888,134390553,57674119,1.7493407057487074,1.220435760934239
352,A=50|t=117,861,2888,314005381,134886269,1.745985599490327,1.2190457883661978
353,A=26|t=65,863,2888,943294083,405598781,1.7426382777082159,1.2176543017113757
354,A=37|t=53,865,2888,944570579,406538755,1.739298704363084,1.2162657100935217
355,A=25|t=37,869,2888,135301717,58345529,1.732642660072771,1.21348613545467
356,A=64|t=128,871,2888,948382739,409358677,1.7293261182883064,1.212103929504433
357,A=13|t=13,881,2888,954719011,414058547,1.7128568179667574,1.2052414113426893
358,A=68|t=53,885,2888,957248899,415938495,1.7063213819168113,1.202523883514526
359,A=40|t=97,887,2888,958508067,416878469,1.7030647325861072,1.2011637124147017
360,A=50|t=40,889,2888,959755683,417818443,1.6998154180574012,1.1997910216505083
361,A=72|t=64,445,1444,960379491,418288430,1.6981935010334108,1.1991065019013718
362,A=130|t=20,223,722,961624219,419228404,1.6949551269668663,1.1977367643567725
363,A=36|t=74,47,152,50644557,22089389,1.693338661765948,1.1970537105749741
364,A=61|t=65,899,2888,965950443,422518313,1.6836777213727236,1.1929353023549245
