rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
9246,A=4.7|t=3.6,5369,18496,7243835864,4137485625,1.7844879929401412,0.8079995575185588
9247,A=7.13|t=6.14,10741,36992,14490790616,8277283125,1.784084986734004,0.8079070994853818
9248,A=7.4|t=6.3,79,272,35524288,20293125,1.7836820930732364,0.8078146871647298
9249,A=1.11|t=0.11,5373,18496,1449598568,828113625,1.7834135597935614,0.8077527975314235
9250,A=1.6|t=0.6,2687,9248,3624515464,2070669375,1.7831450764875127,0.807690928277491
9251,A=11.16|t=11.0,5375,18496,805563224,460234375,1.782876643136494,0.8076290793928114
9252,A=11.1|t=11.0,84,289,226597097,129465000,1.7826082597219184,0.80756725086727
9253,A=16.11|t=0.11,5377,18496,7252145192,4143650625,1.782339926225211,0.8075054426907595
9254,A=16.6|t=0.6,2689,9248,241772776,138147375,1.7820716426278058,0.8074436548531785
9255,A=6.16|t=6.0,5379,18496,7254221368,4145191875,1.7818034089111476,0.807381887344433
9256,A=6.1|t=6.0,1345,4624,1813814864,1036490625,1.7815352250566923,0.8073201401544354
